enrollment_id,Emp_ID,course_id,enrollment_date,training_provider,course_status,ingest_timestamp,load_key
En01823,E01136,C00023,2024-03-09,T0050,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01824,E01137,C00010,2025-09-27,T0000,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01825,E01138,C00031,2022-02-23,T0010,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01826,E01138,C00025,2022-07-01,T0012,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01827,E01139,C00014,2021-11-05,T0039,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01828,E01139,C00039,2023-11-01,T0170,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01829,E01139,C00041,2024-05-12,T0173,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01830,E01140,C00014,2025-01-15,T0013,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01831,E01141,C00023,2024-12-19,T0132,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01832,E01141,C00013,2026-01-23,T0126,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01833,E01141,C00039,2024-12-19,T0139,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01834,E01142,C00025,2023-09-16,T0142,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01835,E01145,C00026,2024-03-27,T0106,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01836,E01146,C00005,2025-04-12,T0004,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01837,E01146,C00026,2024-03-31,T0130,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01838,E01147,C00004,2025-10-07,T0151,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01839,E01147,C00007,2025-10-18,T0061,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01840,E01147,C00033,2023-05-20,T0073,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01841,E01148,C00014,2021-05-31,T0013,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01842,E01149,C00006,2021-09-24,T0184,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01843,E01149,C00037,2025-11-26,T0002,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01844,E01149,C00019,2025-12-04,T0065,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01845,E01150,C00015,2025-03-23,T0049,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01846,E01150,C00032,2021-05-30,T0079,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01847,E01150,C00025,2023-03-01,T0017,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01848,E01151,C00046,2023-07-21,T0070,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01849,E01151,C00017,2025-04-08,T0005,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01850,E01152,C00025,2023-07-29,T0037,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01851,E01152,C00028,2024-01-01,T0150,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01852,E01153,C00034,2022-10-11,T0105,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01853,E01153,C00035,2021-02-16,T0165,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01854,E01153,C00047,2025-12-26,T0109,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01855,E01154,C00027,2021-05-09,T0161,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01856,E01155,C00013,2026-03-12,T0075,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01857,E01155,C00023,2024-01-08,T0134,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01858,E01156,C00022,2025-09-15,T0068,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01859,E01156,C00013,2026-01-20,T0156,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01860,E01157,C00046,2024-05-28,T0114,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01861,E01157,C00040,2021-12-08,T0194,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01862,E01158,C00025,2023-03-30,T0142,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01863,E01159,C00018,2022-09-19,T0025,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01864,E01159,C00023,2023-12-05,T0162,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01865,E01160,C00032,2024-02-27,T0015,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01866,E01160,C00007,2026-04-29,T0029,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01867,E01161,C00035,2021-12-17,T0035,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01868,E01161,C00034,2022-10-17,T0105,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01869,E01161,C00014,2021-08-07,T0013,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01870,E01162,C00030,2023-11-26,T0055,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01871,E01163,C00027,2021-11-14,T0161,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01872,E01163,C00028,2024-02-14,T0072,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01873,E01164,C00015,2025-12-29,T0129,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01874,E01165,C00015,2025-07-28,T0044,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01875,E01165,C00033,2022-09-12,T0080,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01876,E01167,C00044,2025-04-09,T0095,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01877,E01167,C00017,2025-06-28,T0180,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01878,E01167,C00006,2024-05-08,T0098,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01879,E01169,C00025,2022-11-14,T0017,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01880,E01170,C00025,2022-04-28,T0037,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01881,E01170,C00027,2022-04-04,T0158,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01882,E01171,C00028,2023-10-25,T0150,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01883,E01171,C00027,2021-12-20,T0158,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01884,E01172,C00007,2025-11-28,T0102,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01885,E01173,C00029,2026-01-22,T0186,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01886,E01173,C00032,2021-10-28,T0047,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01887,E01174,C00041,2024-10-09,T0173,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01888,E01174,C00040,2022-03-26,T0115,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01889,E01174,C00050,2021-04-05,T0125,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01890,E01175,C00033,2023-04-25,T0144,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01891,E01175,C00029,2025-06-16,T0046,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01892,E01176,C00027,2021-10-25,T0161,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01893,E01177,C00029,2025-10-22,T0024,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01894,E01177,C00039,2023-12-06,T0019,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01895,E01177,C00050,2022-03-15,T0021,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01896,E01179,C00019,2025-11-27,T0077,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01897,E01179,C00033,2023-04-13,T0101,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01898,E01179,C00020,2023-10-21,T0113,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01899,E01181,C00025,2024-04-01,T0017,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01900,E01183,C00046,2023-06-15,T0070,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01901,E01184,C00017,2024-07-16,T0005,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01902,E01184,C00044,2025-05-27,T0052,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01903,E01184,C00031,2022-02-04,T0010,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01904,E01186,C00041,2024-09-21,T0063,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01905,E01186,C00021,2024-01-21,T0030,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01906,E01186,C00022,2026-01-15,T0068,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01907,E01187,C00050,2025-02-26,T0021,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01908,E01187,C00013,2025-10-10,T0075,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01909,E01188,C00020,2024-04-26,T0113,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01910,E01189,C00027,2021-05-18,T0161,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01911,E01190,C00025,2023-03-01,T0142,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01912,E01191,C00021,2023-12-19,T0030,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01913,E01192,C00016,2023-11-17,T0085,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01914,E01192,C00015,2026-05-16,T0027,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01915,E01193,C00050,2021-03-18,T0021,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01916,E01193,C00004,2025-10-12,T0151,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01917,E01194,C00022,2025-08-09,T0068,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01918,E01194,C00016,2020-10-27,T0191,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01919,E01194,C00028,2023-12-03,T0018,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01920,E01195,C00023,2024-09-06,T0160,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01921,E01195,C00046,2024-07-05,T0114,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01922,E01197,C00027,2022-01-22,T0158,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01923,E01197,C00025,2022-11-10,T0142,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01924,E01198,C00025,2023-07-14,T0142,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01925,E01198,C00042,2022-09-13,T0060,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01926,E01198,C00002,2020-06-29,T0171,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01927,E01200,C00044,2025-04-15,T0095,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01928,E01200,C00016,2023-12-15,T0191,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01929,E01202,C00016,2020-12-29,T0191,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01930,E01202,C00042,2022-05-18,T0011,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01931,E01204,C00021,2024-09-19,T0030,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01932,E01204,C00038,2021-06-23,T0082,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01933,E01204,C00025,2022-06-20,T0142,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01934,E01206,C00038,2021-02-05,T0078,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01935,E01206,C00047,2025-11-23,T0109,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01936,E01207,C00030,2023-06-10,T0169,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01937,E01207,C00040,2022-04-07,T0167,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01938,E01209,C00033,2024-11-25,T0071,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01939,E01209,C00021,2024-11-25,T0030,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01940,E01210,C00029,2025-06-16,T0099,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01941,E01210,C00008,2025-01-30,T0066,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01942,E01211,C00028,2023-09-02,T0072,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01943,E01211,C00033,2022-09-07,T0157,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01944,E01211,C00023,2024-06-09,T0050,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01945,E01212,C00023,2023-12-06,T0134,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01946,E01212,C00014,2021-07-28,T0039,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01947,E01213,C00028,2024-01-22,T0150,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01948,E01214,C00023,2023-12-10,T0050,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01949,E01214,C00041,2024-10-09,T0173,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01950,E01216,C00042,2022-06-22,T0060,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01951,E01216,C00009,2021-08-28,T0001,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01952,E01216,C00013,2025-06-20,T0075,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01953,E01217,C00026,2024-07-21,T0081,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01954,E01217,C00023,2024-09-24,T0160,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01955,E01217,C00032,2021-07-12,T0015,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01956,E01218,C00027,2022-08-21,T0058,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01957,E01219,C00026,2024-04-04,T0106,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01958,E01219,C00013,2025-07-07,T0075,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01959,E01219,C00002,2020-06-27,T0033,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01960,E01221,C00013,2026-01-23,T0126,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01961,E01222,C00035,2021-06-04,T0127,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01962,E01222,C00025,2023-09-22,T0037,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01963,E01222,C00043,2024-10-14,T0100,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01964,E01223,C00041,2024-06-10,T0063,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01965,E01224,C00032,2021-12-08,T0007,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01966,E01224,C00038,2021-02-07,T0116,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01967,E01224,C00033,2022-11-04,T0073,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01968,E01226,C00013,2025-08-14,T0126,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01969,E01226,C00033,2023-03-19,T0144,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01970,E01226,C00003,2023-08-20,T0112,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01971,E01227,C00030,2023-09-21,T0169,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01972,E01229,C00042,2022-04-13,T0011,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01973,E01229,C00043,2025-01-11,T0074,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01974,E01230,C00045,2024-04-04,T0093,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01975,E01230,C00004,2025-10-05,T0151,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01976,E01230,C00041,2024-10-15,T0173,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01977,E01231,C00034,2022-09-24,T0105,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01978,E01232,C00021,2024-05-17,T0030,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01979,E01232,C00024,2022-09-23,T0107,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01980,E01234,C00026,2025-01-29,T0081,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01981,E01235,C00023,2024-10-29,T0134,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01982,E01235,C00025,2023-10-03,T0017,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01983,E01236,C00018,2022-07-17,T0190,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01984,E01236,C00046,2024-07-20,T0114,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01985,E01237,C00010,2026-03-07,T0000,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01986,E01237,C00019,2026-01-29,T0056,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01987,E01238,C00015,2026-03-23,T0123,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01988,E01238,C00047,2025-06-15,T0041,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01989,E01239,C00010,2025-09-30,T0000,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01990,E01239,C00008,2024-12-10,T0193,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01991,E01240,C00016,2020-12-04,T0191,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01992,E01240,C00014,2021-12-01,T0149,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01993,E01240,C00031,2021-07-03,T0152,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01994,E01241,C00004,2026-02-01,T0151,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01995,E01242,C00028,2023-09-12,T0040,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01996,E01243,C00040,2021-10-30,T0115,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01997,E01243,C00013,2025-08-07,T0126,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01998,E01244,C00025,2023-09-10,T0017,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En01999,E01244,C00018,2022-06-06,T0136,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02000,E01244,C00015,2025-07-26,T0129,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02001,E01245,C00046,2024-03-07,T0114,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02002,E01246,C00025,2023-02-17,T0037,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02003,E01247,C00025,2023-03-10,T0017,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02004,E01249,C00023,2024-09-01,T0196,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02005,E01250,C00022,2025-11-19,T0168,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02006,E01250,C00033,2022-09-19,T0071,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02007,E01251,C00023,2023-12-31,T0132,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02008,E01253,C00015,2026-02-12,T0049,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02009,E01254,C00006,2022-02-25,T0184,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02010,E01254,C00010,2026-01-19,T0000,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02011,E01255,C00019,2025-10-15,T0197,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02012,E01255,C00026,2024-05-31,T0130,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02013,E01255,C00003,2024-05-29,T0112,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02014,E01256,C00043,2025-06-22,T0089,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02015,E01256,C00022,2026-02-26,T0068,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02016,E01257,C00027,2022-03-15,T0088,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02017,E01257,C00025,2022-04-14,T0017,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02018,E01258,C00042,2022-10-03,T0011,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02019,E01258,C00050,2021-06-03,T0125,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02020,E01260,C00009,2022-01-13,T0145,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02021,E01260,C00030,2023-12-13,T0169,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02022,E01260,C00020,2023-11-12,T0076,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02023,E01261,C00007,2026-03-18,T0102,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02024,E01261,C00016,2020-10-25,T0191,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02025,E01262,C00028,2023-09-09,T0150,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02026,E01263,C00016,2020-10-30,T0191,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02027,E01264,C00028,2024-01-11,T0018,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02028,E01265,C00014,2021-11-21,T0149,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02029,E01266,C00030,2025-05-08,T0169,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02030,E01266,C00038,2025-05-08,T0082,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02031,E01267,C00013,2026-05-01,T0126,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02032,E01268,C00039,2024-04-08,T0139,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02033,E01268,C00011,2024-01-27,T0200,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02034,E01268,C00006,2022-06-18,T0098,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02035,E01269,C00047,2025-07-03,T0041,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02036,E01269,C00028,2023-10-16,T0150,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02037,E01270,C00013,2026-01-27,T0126,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02038,E01270,C00034,2022-07-17,T0043,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02039,E01271,C00017,2025-12-24,T0005,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02040,E01271,C00008,2024-09-28,T0193,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02041,E01272,C00014,2021-05-17,T0149,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02042,E01273,C00041,2024-11-05,T0063,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02043,E01273,C00007,2025-12-06,T0014,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
