enrollment_id,Emp_ID,course_id,enrollment_date,training_provider,course_status,ingest_timestamp,load_key
En00221,E00148,C00034,2024-07-16,T0105,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00222,E00148,C00047,2025-08-27,T0041,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00223,E00148,C00018,2024-07-16,T0190,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00224,E00149,C00013,2025-09-20,T0075,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00225,E00149,C00023,2024-05-22,T0050,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00226,E00149,C00040,2022-07-11,T0167,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00227,E00150,C00030,2023-10-08,T0135,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00228,E00153,C00014,2022-02-09,T0039,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00229,E00153,C00027,2022-04-11,T0058,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00230,E00154,C00032,2022-12-18,T0079,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00231,E00154,C00047,2025-07-03,T0064,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00232,E00155,C00017,2025-03-10,T0005,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00233,E00157,C00028,2023-09-17,T0018,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00234,E00157,C00040,2022-08-01,T0194,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00235,E00158,C00028,2025-05-08,T0072,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00236,E00159,C00019,2025-06-17,T0056,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00237,E00159,C00035,2021-03-30,T0127,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00238,E00160,C00041,2023-12-28,T0173,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00239,E00161,C00013,2026-01-19,T0075,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00240,E00161,C00032,2021-11-21,T0108,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00241,E00161,C00039,2024-03-05,T0139,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00242,E00163,C00035,2021-05-27,T0127,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00243,E00163,C00019,2026-01-10,T0077,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00244,E00163,C00033,2022-10-29,T0101,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00245,E00164,C00016,2021-01-05,T0085,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00246,E00164,C00041,2024-11-07,T0173,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00247,E00165,C00033,2022-11-30,T0073,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00248,E00166,C00008,2024-09-27,T0006,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00249,E00167,C00025,2025-02-05,T0012,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00250,E00167,C00027,2025-02-05,T0161,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00251,E00168,C00010,2026-02-05,T0000,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00252,E00168,C00050,2020-12-12,T0125,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00253,E00169,C00031,2021-10-04,T0111,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00254,E00169,C00004,2025-10-24,T0151,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00255,E00170,C00035,2021-07-30,T0127,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00256,E00170,C00017,2025-09-07,T0005,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00257,E00171,C00030,2023-06-24,T0135,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00258,E00172,C00009,2021-09-17,T0001,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00259,E00172,C00044,2025-03-09,T0182,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00260,E00172,C00019,2025-11-09,T0056,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00261,E00173,C00014,2025-05-12,T0149,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00262,E00174,C00032,2021-10-18,T0047,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00263,E00174,C00005,2024-08-22,T0183,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00264,E00174,C00007,2026-03-18,T0029,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00265,E00175,C00027,2022-08-23,T0161,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00266,E00175,C00013,2025-09-04,T0075,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00267,E00178,C00046,2023-12-05,T0070,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00268,E00178,C00003,2023-11-24,T0083,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00269,E00178,C00028,2024-08-11,T0040,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00270,E00179,C00041,2024-08-30,T0173,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00271,E00180,C00023,2024-05-22,T0196,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00272,E00180,C00041,2024-06-15,T0173,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00273,E00181,C00009,2021-10-30,T0001,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00274,E00182,C00018,2023-02-13,T0136,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00275,E00182,C00033,2022-11-19,T0144,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00276,E00182,C00034,2022-08-26,T0105,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00277,E00184,C00004,2026-01-19,T0151,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00278,E00184,C00043,2024-10-22,T0137,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00279,E00185,C00028,2023-12-15,T0018,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00280,E00186,C00013,2025-07-18,T0156,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00281,E00186,C00048,2026-04-02,T0143,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00282,E00186,C00014,2021-05-05,T0039,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00283,E00187,C00040,2021-10-29,T0115,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00284,E00187,C00039,2024-03-26,T0019,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00285,E00187,C00016,2021-01-30,T0085,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00286,E00188,C00004,2025-12-05,T0151,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00287,E00188,C00021,2023-10-31,T0030,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00288,E00188,C00043,2025-03-20,T0074,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00289,E00189,C00016,2021-01-23,T0085,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00290,E00190,C00013,2026-04-30,T0156,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00291,E00190,C00022,2025-12-17,T0168,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00292,E00191,C00026,2024-11-22,T0106,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00293,E00192,C00030,2023-07-31,T0169,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00294,E00193,C00041,2025-03-09,T0063,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00295,E00194,C00047,2026-01-05,T0026,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00296,E00194,C00046,2024-07-17,T0114,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00297,E00195,C00015,2026-05-05,T0053,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00298,E00195,C00038,2020-08-17,T0082,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00299,E00195,C00027,2021-04-21,T0158,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00300,E00196,C00026,2024-09-27,T0118,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00301,E00197,C00029,2026-05-29,T0009,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00302,E00199,C00008,2024-11-23,T0193,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00303,E00199,C00022,2025-12-28,T0168,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00304,E00200,C00038,2020-11-07,T0116,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00305,E00201,C00013,2025-11-25,T0156,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00306,E00201,C00031,2021-05-31,T0010,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00307,E00203,C00028,2024-08-04,T0150,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00308,E00203,C00031,2021-06-05,T0084,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00309,E00204,C00021,2024-03-26,T0030,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00310,E00206,C00027,2021-05-25,T0058,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00311,E00206,C00030,2023-12-17,T0055,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00312,E00206,C00033,2023-01-29,T0157,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00313,E00208,C00007,2025-10-06,T0102,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00314,E00208,C00029,2025-11-27,T0009,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00315,E00208,C00034,2022-09-20,T0146,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00316,E00209,C00030,2023-06-05,T0169,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00317,E00209,C00015,2026-06-10,T0051,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00318,E00213,C00016,2021-01-29,T0085,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00319,E00213,C00014,2021-09-14,T0039,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00320,E00213,C00033,2023-06-14,T0080,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00321,E00214,C00040,2022-03-25,T0115,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00322,E00214,C00022,2026-01-17,T0068,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00323,E00215,C00033,2023-05-27,T0131,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00324,E00215,C00046,2023-08-11,T0070,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00325,E00215,C00017,2024-06-07,T0005,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00326,E00216,C00025,2023-01-29,T0012,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00327,E00216,C00028,2024-07-13,T0072,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00328,E00217,C00025,2023-10-12,T0012,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00329,E00218,C00032,2021-05-07,T0007,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00330,E00218,C00030,2024-02-22,T0135,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00331,E00219,C00049,2024-05-08,T0045,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00332,E00219,C00040,2024-05-08,T0167,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00333,E00219,C00016,2024-05-08,T0085,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00334,E00220,C00030,2023-10-13,T0169,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00335,E00220,C00027,2022-01-17,T0161,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00336,E00221,C00043,2024-12-30,T0074,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00337,E00221,C00022,2025-04-26,T0168,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00338,E00222,C00028,2023-11-03,T0018,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00339,E00222,C00041,2024-09-02,T0173,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00340,E00223,C00039,2023-10-25,T0139,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00341,E00223,C00034,2022-09-19,T0043,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00342,E00223,C00050,2021-05-28,T0147,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00343,E00224,C00007,2026-04-27,T0061,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00344,E00224,C00039,2023-08-28,T0139,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00345,E00225,C00014,2021-12-22,T0013,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00346,E00225,C00003,2023-06-22,T0112,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00347,E00226,C00050,2020-12-27,T0125,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00348,E00226,C00038,2021-02-21,T0082,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00349,E00227,C00031,2023-05-26,T0084,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00350,E00228,C00010,2026-01-30,T0000,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00351,E00228,C00031,2021-05-10,T0111,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00352,E00230,C00030,2024-02-25,T0135,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00353,E00231,C00014,2021-04-05,T0149,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00354,E00231,C00031,2021-08-07,T0010,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00355,E00232,C00028,2023-11-08,T0150,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00356,E00233,C00050,2021-07-31,T0094,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00357,E00233,C00023,2024-05-09,T0162,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00358,E00233,C00010,2026-04-20,T0000,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00359,E00234,C00041,2024-09-16,T0173,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00360,E00234,C00040,2022-01-22,T0166,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00361,E00235,C00022,2025-07-20,T0068,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00362,E00235,C00040,2021-09-18,T0167,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00363,E00236,C00027,2024-10-24,T0158,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00364,E00236,C00043,2025-03-04,T0137,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00365,E00236,C00024,2024-10-24,T0107,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00366,E00237,C00030,2024-03-13,T0169,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00367,E00239,C00028,2024-02-08,T0150,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00368,E00240,C00016,2020-10-30,T0085,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00369,E00241,C00015,2026-02-26,T0172,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00370,E00241,C00035,2021-12-10,T0035,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00371,E00241,C00024,2022-07-11,T0153,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00372,E00242,C00039,2025-04-05,T0019,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00373,E00242,C00036,2025-04-05,T0092,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00374,E00243,C00049,2023-09-17,T0003,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00375,E00243,C00020,2024-06-20,T0076,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00376,E00243,C00005,2024-11-29,T0183,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00377,E00244,C00043,2024-09-30,T0074,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00378,E00244,C00032,2021-12-06,T0159,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00379,E00244,C00021,2023-12-22,T0030,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00380,E00245,C00024,2023-11-16,T0107,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00381,E00245,C00041,2024-01-03,T0063,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00382,E00245,C00048,2026-04-06,T0096,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00383,E00247,C00040,2022-03-12,T0166,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00384,E00248,C00013,2025-10-12,T0126,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00385,E00248,C00022,2025-12-13,T0068,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00386,E00248,C00039,2024-02-05,T0170,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00387,E00249,C00030,2023-07-02,T0135,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00388,E00249,C00029,2026-03-31,T0186,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00389,E00250,C00013,2026-05-24,T0126,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00390,E00251,C00024,2022-12-01,T0107,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00391,E00251,C00023,2024-07-14,T0162,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00392,E00251,C00015,2025-08-17,T0051,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00393,E00252,C00030,2023-06-29,T0055,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00394,E00252,C00023,2024-07-31,T0132,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00395,E00253,C00018,2023-01-21,T0192,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00396,E00253,C00044,2025-03-13,T0038,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00397,E00253,C00008,2025-03-05,T0006,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00398,E00254,C00032,2022-07-14,T0159,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00399,E00256,C00020,2024-03-20,T0113,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00400,E00257,C00017,2025-01-30,T0180,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00401,E00258,C00022,2026-03-03,T0168,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00402,E00258,C00027,2023-05-04,T0161,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00403,E00259,C00033,2023-03-17,T0144,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00404,E00259,C00040,2022-05-31,T0166,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00405,E00259,C00042,2022-03-18,T0011,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00406,E00260,C00032,2021-12-09,T0159,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00407,E00260,C00045,2023-07-21,T0023,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00408,E00261,C00031,2021-12-02,T0010,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00409,E00262,C00019,2025-07-10,T0056,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00410,E00262,C00032,2022-04-11,T0007,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00411,E00262,C00026,2024-03-10,T0118,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00412,E00263,C00005,2025-03-14,T0004,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00413,E00263,C00050,2021-09-10,T0103,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00414,E00263,C00035,2021-02-23,T0127,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00415,E00264,C00023,2024-04-04,T0050,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00416,E00264,C00015,2026-01-31,T0123,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00417,E00265,C00042,2022-07-18,T0034,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00418,E00265,C00041,2024-01-04,T0173,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00419,E00265,C00010,2026-01-02,T0000,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00420,E00266,C00013,2025-12-28,T0156,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00421,E00266,C00022,2025-04-11,T0068,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00422,E00267,C00021,2024-11-21,T0030,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00423,E00268,C00025,2022-11-22,T0142,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00424,E00268,C00013,2025-10-31,T0075,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00425,E00270,C00033,2022-11-04,T0157,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00426,E00270,C00031,2021-08-14,T0152,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00427,E00271,C00028,2024-02-03,T0072,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00428,E00271,C00025,2023-10-23,T0037,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00429,E00272,C00026,2024-08-19,T0130,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00430,E00272,C00033,2022-10-25,T0157,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00431,E00273,C00029,2026-04-28,T0024,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00432,E00273,C00041,2024-08-17,T0173,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00433,E00273,C00025,2022-10-31,T0037,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00434,E00274,C00043,2025-04-11,T0089,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00435,E00274,C00034,2022-08-13,T0146,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00436,E00275,C00034,2022-11-12,T0043,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00437,E00276,C00032,2022-03-23,T0007,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00438,E00277,C00015,2025-08-17,T0172,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00439,E00277,C00022,2026-01-15,T0168,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00440,E00277,C00027,2021-12-27,T0158,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00441,E00278,C00024,2023-04-05,T0153,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
